time,Pressure,Flow ,event,evenеt title
1530364230,59.57,0.9,1,Sink Tap
1530364238,59.56,0.98,1,Sink Tap
1530364246,59.16,1.35,1,Sink Tap
1530364254,59.4,1.44,1,Sink Tap
1530364262,59.69,0.32,1,Sink Tap
1530364270,59.8,1.47,1,Sink Tap
1530364278,60.01,1.39,1,Sink Tap
1530364286,60.25,0.64,1,Sink Tap
1530364294,59.93,1.98,1,Sink Tap
1530364302,59.82,0.81,1,Sink Tap
1530364310,59.21,0.89,1,Sink Tap
1530364318,59.76,1.46,1,Sink Tap
1530364326,59.46,1.13,1,Sink Tap
1530364334,59.41,1.93,1,Sink Tap
1530364342,59.16,1.13,1,Sink Tap
1530364350,59.73,1.14,1,Sink Tap
1530364358,59.92,0.74,1,Sink Tap
1530364366,59.6,1.35,1,Sink Tap
1530364374,59.15,1.87,1,Sink Tap
1530364382,60.02,1.92,1,Sink Tap
1530364390,59.22,0.3,1,Sink Tap
1530364398,60.11,0.97,1,Sink Tap
1530364406,59.76,0.37,1,Sink Tap
1530364414,60.11,0.86,1,Sink Tap
1530364422,59.54,0.79,1,Sink Tap
1530364430,59.28,1.59,1,Sink Tap
1530364438,59.19,0.45,1,Sink Tap
1530364446,59.55,1.62,1,Sink Tap
1530364454,59.83,0.34,1,Sink Tap
1530364462,59.22,0.43,1,Sink Tap
1530364470,59.03,2,1,Sink Tap
1530364478,60.37,1.96,1,Sink Tap
1530364486,60.1,1.52,1,Sink Tap
1530364494,59.81,1.89,1,Sink Tap
1530364502,60.31,1.56,1,Sink Tap
1530364510,59.06,0.3,1,Sink Tap
1530364518,59.45,0.99,1,Sink Tap
1530364526,59.74,1.4,1,Sink Tap
1530364534,59.49,0.58,1,Sink Tap
1530364542,59.04,0.94,1,Sink Tap
1530364550,59.79,0.35,1,Sink Tap
1530364558,59.35,1.1,1,Sink Tap
1530364566,59.2,1.62,1,Sink Tap
1530364574,59.66,0.77,1,Sink Tap
1530364582,59.68,1.35,1,Sink Tap
1530364590,59.35,0.42,1,Sink Tap
1530364598,59.58,1,1,Sink Tap
1530364606,59.4,0.88,1,Sink Tap
1530364614,59.8,1.52,1,Sink Tap
1530364622,59.85,0.51,1,Sink Tap
1530364630,58.85,1.96,1,Sink Tap
1530364638,59.96,0.61,1,Sink Tap
1530364646,59.39,1.9,1,Sink Tap
1530364654,59.51,0.74,1,Sink Tap
1530364662,59.59,1.96,1,Sink Tap
1530364670,59.04,0.7,1,Sink Tap
1530364678,59.53,1.94,1,Sink Tap
1530364686,59.34,1.01,1,Sink Tap
1530364694,59.54,0.9,1,Sink Tap
1530364702,59.64,1.95,1,Sink Tap
1530364710,59.03,0.43,1,Sink Tap
1530364718,59.11,0.78,1,Sink Tap
1530364726,60.24,0.37,1,Sink Tap
1530364734,58.97,1.72,1,Sink Tap
1530364742,59.11,1.39,1,Sink Tap
1530364750,59.34,0.86,1,Sink Tap
1530364758,59.21,0.41,1,Sink Tap
1530364766,59.86,1.62,1,Sink Tap
1530364774,59.68,1.69,1,Sink Tap
1530364782,59.87,0.66,1,Sink Tap
1530069386,61.49,0,0,
1530069394,60.87,0,0,
1530069402,60.69,0,0,
1530069410,60.51,0,0,
1530069418,60.78,0,0,
1530069426,60.64,0,0,
1530069434,61.45,0,0,
1530069442,61.12,0,0,
1530069450,61.36,0,0,
1530069458,60.53,0,0,
1530069466,61.02,0,0,
1530069474,60.58,0,0,
1530069482,61.08,0,0,
1530069490,61.2,0,0,
1530069498,61.21,0,0,
1530069506,60.62,0,0,
1530069514,61.5,0,0,
1530069522,60.52,0,0,
1530069530,61.02,0,0,
1530069538,61.15,0,0,
1530069546,61.14,0,0,
1530069554,60.68,0,0,
1530069562,61.08,0,0,
1530069570,61.36,0,0,
1530069578,61.46,0,0,
1530069586,60.74,0,0,
1530069594,61.12,0,0,
1530069602,61.47,0,0,
1530069610,60.94,0,0,
1530069618,61.34,0,0,
1530069626,60.72,0,0,
1530069634,61.08,0,0,
1530069642,61.36,0,0,
1530069650,61.08,0,0,
1530069658,60.97,0,0,
1530069666,61.06,0,0,
1530069674,61.38,0,0,
1530069682,61.21,0,0,
1530069690,61.24,0,0,
1530069698,60.77,0,0,
1530069706,61.36,0,0,
1530069714,60.96,0,0,
1530069722,61.19,0,0,
1530069730,61.44,0,0,
1530069738,60.96,0,0,
1530069746,61.12,0,0,
1530069754,61.38,0,0,
1530069762,60.64,0,0,
1530069770,60.69,0,0,
1530069778,61.28,0,0,
1530069786,60.54,0,0,
1530069794,60.54,0,0,
1530069802,61.04,0,0,
1530069810,60.99,0,0,
1530069818,61.38,0,0,
1530069826,60.87,0,0,
1530069834,61.45,0,0,
1530069842,60.84,0,0,
1530374182,61.25,1.81,2,Toilet
1530374190,58.49,2,2,Toilet
1530374198,56.55,1.53,2,Toilet
1530374206,55.26,1.52,2,Toilet
1530374214,55.09,1.7,2,Toilet
1530374222,58.93,1.53,2,Toilet
1530374230,59.4,1.88,2,Toilet
1530374238,59.52,1.73,2,Toilet
1530374246,59.57,1.53,2,Toilet
1530374254,59.09,1.5,2,Toilet
1530374262,58.78,1.78,2,Toilet
1530374270,59.22,1.53,2,Toilet
1530374278,59.49,1.99,2,Toilet
1530374286,59.33,1.89,2,Toilet
1530374294,59.97,1.65,2,Toilet
1530374302,59.48,1.85,2,Toilet
1530374310,58.92,1.62,2,Toilet
1530374318,59.36,1.69,2,Toilet
1530374326,59.7,1.69,2,Toilet
1530374334,58.96,1.74,2,Toilet
1530374342,59.28,1.8,2,Toilet
1530374350,58.81,1.79,2,Toilet
1530374358,59.26,1.56,2,Toilet
1530374366,59.62,1.69,2,Toilet
1530374374,59.01,1.7,2,Toilet
1530374382,59.14,1.74,2,Toilet
1530374390,58.9,1.92,2,Toilet
1530374398,59.53,1.61,2,Toilet
1530374406,58.97,1.57,2,Toilet
1530374414,58.81,1.92,2,Toilet
1530374422,58.65,1.57,2,Toilet
1530374430,59.02,1.64,2,Toilet
1530374438,58.73,1.63,2,Toilet
1530374446,59.64,1.99,2,Toilet
1530374454,58.82,1.57,2,Toilet
1530374462,59.69,1.72,2,Toilet
1530374470,59.13,1.83,2,Toilet
1530374478,58.85,1.57,2,Toilet
1530374486,59.34,1.62,2,Toilet
1530374494,58.99,1.87,2,Toilet
1530374502,59.6,1.7,2,Toilet
1530374510,59.02,1.5,2,Toilet
1530374518,58.89,1.54,2,Toilet
1530374526,59.47,1.87,2,Toilet
1530374534,58.9,1.71,2,Toilet
1530374542,59.02,1.81,2,Toilet
1530374550,59.03,1.67,2,Toilet
1530374558,58.85,1.56,2,Toilet
1530374566,58.96,1.82,2,Toilet
1530374574,59.18,1.84,2,Toilet
1530374582,59.25,1.55,2,Toilet
1530374590,59.37,1.95,2,Toilet
1530374598,59.27,1.52,2,Toilet
1530374606,59.39,1.85,2,Toilet
1530374614,59.92,1.7,2,Toilet
1530374622,59.61,1.94,2,Toilet
1530374630,58.99,1.9,2,Toilet
1530374638,59.37,1.77,2,Toilet
1530374646,59.72,1.93,2,Toilet
1530374654,59.33,1.89,2,Toilet
1530374662,59.57,1.69,2,Toilet
1530374670,59.33,1.61,2,Toilet
1530374678,58.94,1.66,2,Toilet
1530374686,59.02,1.81,2,Toilet
1530374694,59.39,1.53,2,Toilet
1530374702,58.96,1.76,2,Toilet
1530374710,58.84,1.74,2,Toilet
1530374718,59.52,1.84,2,Toilet
1530374726,59.06,1.87,2,Toilet
1530374734,59.74,1.79,2,Toilet
1530374742,59.91,1.68,2,Toilet
1530374750,59.29,1.53,2,Toilet
1530374758,59.16,1.89,2,Toilet
1530374766,59.26,1.73,2,Toilet
1530374774,59.32,1.81,2,Toilet
1530374782,59.62,1.61,2,Toilet
1530374790,59.15,1.73,2,Toilet
1530374798,59.05,1.85,2,Toilet
1530374806,58.6,1.81,2,Toilet
1530374814,58.98,1.9,2,Toilet
1530374822,58.72,1.89,2,Toilet
1530374830,59.07,1.81,2,Toilet
1530374838,58.74,2,2,Toilet
1530374846,59.52,1.72,2,Toilet
1530374854,58.79,1.77,2,Toilet
1530374862,59.34,1.64,2,Toilet
1530374870,58.94,1.67,2,Toilet
1530070546,60.99,0,0,
1530070554,61.12,0,0,
1530070562,60.64,0,0,
1530070570,61.24,0,0,
1530070578,60.98,0,0,
1530070586,61,0,0,
1530070594,60.98,0,0,
1530070602,61.4,0,0,
1530070610,60.62,0,0,
1530070618,60.56,0,0,
1530070626,61.3,0,0,
1530070634,61.28,0,0,
1530070642,61.08,0,0,
1530070650,60.75,0,0,
1530070658,60.54,0,0,
1530070666,60.63,0,0,
1530070674,61.48,0,0,
1530070682,61.28,0,0,
1530070690,60.66,0,0,
1530070698,60.93,0,0,
1530070706,60.6,0,0,
1530070714,60.95,0,0,
1530070722,60.78,0,0,
1530070730,60.95,0,0,
1530070738,61.17,0,0,
1530070746,60.58,0,0,
1530070754,61,0,0,
1530070762,61.42,0,0,
1530070770,61.36,0,0,
1530070778,61.47,0,0,
1530070786,61.09,0,0,
1530070794,60.78,0,0,
1530070802,60.55,0,0,
1530070810,61.14,0,0,
1530070818,60.55,0,0,
1530070826,61.36,0,0,
1530070834,61.27,0,0,
1530070842,60.62,0,0,
1530070850,61.41,0,0,
1530070858,61.07,0,0,
1530070866,60.99,0,0,
1530070874,60.56,0,0,
1530070882,61.05,0,0,
1530070890,60.96,0,0,
1530070898,60.86,0,0,
1530070906,60.92,0,0,
1530070914,61.39,0,0,
1530070922,61.02,0,0,
1530070930,61.37,0,0,
1530070938,60.95,0,0,
1530070946,61.11,0,0,
1530070954,60.74,0,0,
1530070962,61.42,0,0,
1530070970,61.08,0,0,
1530070978,61.34,0,0,
1530070986,61.29,0,0,
1530070994,61.32,0,0,
1530071002,60.77,0,0,
1530071010,60.88,0,0,
1530071018,60.81,0,0,
1530071026,61.33,0,0,
1530071034,60.67,0,0,
1530071042,60.65,0,0,
1530071050,60.85,0,0,
1530071058,60.85,0,0,
1530071066,60.6,0,0,
1530071074,60.86,0,0,
1530071082,60.6,0,0,
1530071090,61.09,0,0,
1530071098,61.22,0,0,
1530071106,60.5,0,0,
1530071114,60.61,0,0,
1530071122,60.7,0,0,
1530071130,61.49,0,0,
1530071138,61,0,0,
1530071146,61.5,0,0,
1530071154,60.61,0,0,
1530071162,60.75,0,0,
1530071170,60.78,0,0,
1530071178,61.1,0,0,
1530071186,60.91,0,0,
1530071194,61.38,0,0,
1530071202,60.97,0,0,
1530071210,60.78,0,0,
1530071218,60.58,0,0,
1530071226,61.14,0,0,
1530071234,61.17,0,0,
1530071242,61.14,0,0,
1530071250,61.38,0,0,
1530071258,61.34,0,0,
1530071266,60.78,0,0,
1530071274,60.71,0,0,
1530071282,60.69,0,0,
1530071290,60.78,0,0,
1530071298,61.34,0,0,
1530071306,60.52,0,0,
1530071314,61.08,0,0,
1530071322,61.39,0,0,
1530071330,61.35,0,0,
1530071338,60.76,0,0,
1530071346,61.17,0,0,
1530071354,60.64,0,0,
1530071362,61.02,0,0,
1530071370,61.32,0,0,
1530071378,60.86,0,0,
1530071386,60.99,0,0,
1530071394,61.46,0,0,
1530071402,60.84,0,0,
1530071410,61.06,0,0,
1530071418,60.5,0,0,
1530071426,60.99,0,0,
1530071434,61.13,0,0,
1530071442,61.25,0,0,
1530071450,61.2,0,0,
1530071458,61.48,0,0,
1530071466,61.44,0,0,
1530071474,61.22,0,0,
1530071482,61.3,0,0,
1530071490,61.35,0,0,
1530071498,60.7,0,0,
1530071506,60.89,0,0,
1530071514,61.3,0,0,
1530071522,61.28,0,0,
1530071530,61.22,0,0,
1530071538,61.08,0,0,
1530071546,60.96,0,0,
1530071554,60.83,0,0,
1530071562,61.49,0,0,
1530071570,61.49,0,0,
1530071578,60.74,0,0,
1530071586,61.37,0,0,
1530071594,60.96,0,0,
1530071602,60.97,0,0,
1530071610,61.26,0,0,
1530071618,60.69,0,0,
1530071626,60.75,0,0,
1530071634,61.05,0,0,
1530071642,61.46,0,0,
1530071650,60.59,0,0,
1530071658,61.14,0,0,
1530071666,60.61,0,0,
1530071674,60.84,0,0,
1530071682,61.28,0,0,
1530071690,60.98,0,0,
1530071698,61.43,0,0,
1530071706,61.1,0,0,
1530071714,61.3,0,0,
1530071722,61.09,0,0,
1530071730,60.89,0,0,
1530071738,60.52,0,0,
1530071746,61.14,0,0,
1530071754,60.83,0,0,
1530071762,61.02,0,0,
1530071770,61.37,0,0,
1530071778,61.31,0,0,
1530071786,61.08,0,0,
1530071794,61.4,0,0,
1530071802,61.19,0,0,
1530071810,61.02,0,0,
1530071818,60.88,0,0,
1530071826,60.64,0,0,
1530071834,61.16,0,0,
1530071842,60.94,0,0,
1530071850,61.31,0,0,
1530071858,60.81,0,0,
1530071866,60.89,0,0,
1530071874,60.87,0,0,
1530071882,61.22,0,0,
1530071890,61.15,0,0,
1530071898,61.23,0,0,
1530071906,60.87,0,0,
1530071914,61.22,0,0,
1530071922,61.34,0,0,
1530071930,61.39,0,0,
1530071938,61.11,0,0,
1530071946,60.88,0,0,
1530071954,60.86,0,0,
1530071962,60.89,0,0,
1530071970,61.31,0,0,
1530071978,60.57,0,0,
1530071986,60.72,0,0,
1530071994,61.04,0,0,
1530072002,60.9,0,0,
1530072010,61.34,0,0,
1530072018,61.34,0,0,
1530072026,60.85,0,0,
1530072034,61.04,0,0,
1530072042,60.92,0,0,
1530072050,61.36,0,0,
1530072058,60.69,0,0,
1530072066,60.97,0,0,
1530072074,60.8,0,0,
1530072082,60.99,0,0,
1530072090,61.04,0,0,
1530072098,61.42,0,0,
1530072106,61.1,0,0,
1530072114,61.24,0,0,
1530072122,60.6,0,0,
1530072130,61.19,0,0,
1530072138,61.13,0,0,
1530072146,60.72,0,0,
1530072154,60.99,0,0,
1530072162,61.3,0,0,
1530072170,60.9,0,0,
1530072178,61.17,0,0,
1530072186,61.31,0,0,
1530072194,60.98,0,0,
1530072202,61.38,0,0,
1530072210,60.83,0,0,
1530072218,61.03,0,0,
1530072226,60.51,0,0,
1530072234,60.98,0,0,
1530072242,60.75,0,0,
1530072250,60.62,0,0,
1530072258,61.38,0,0,
1530072266,61.28,0,0,
1530072274,60.71,0,0,
1530072282,60.58,0,0,
1530072290,60.83,0,0,
1530072298,61.45,0,0,
1530072306,60.79,0,0,
1530072314,61.49,0,0,
1530072322,61.09,0,0,
1530072330,60.87,0,0,
1530072338,61.07,0,0,
1530072346,60.53,0,0,
1530072354,60.66,0,0,
1530072362,60.62,0,0,
1530072370,61.4,0,0,
1530072378,61.45,0,0,
1530072386,60.88,0,0,
1530072394,60.91,0,0,
1530072402,61.36,0,0,
1530072410,61.28,0,0,
1530072418,61.47,0,0,
1530072426,60.62,0,0,
1530072434,60.88,0,0,
1530072442,61.38,0,0,
1530072450,61.02,0,0,
1530072458,61.24,0,0,
1530072466,60.88,0,0,
1530072474,60.8,0,0,
1530072482,61.02,0,0,
1530072490,60.71,0,0,
1530072498,60.6,0,0,
1530072506,60.98,0,0,
1530072514,61.38,0,0,
1530072522,60.53,0,0,
1530072530,61.13,0,0,
1530072538,61.39,0,0,
1530072546,60.68,0,0,
1530072554,60.77,0,0,
1530072562,60.83,0,0,
1530072570,60.61,0,0,
1530072578,60.98,0,0,
1530072586,60.56,0,0,
1530072594,60.77,0,0,
1530072602,60.78,0,0,
1530072610,60.56,0,0,
1530072618,61.23,0,0,
1530072626,61.06,0,0,
1530072634,60.65,0,0,
1530072642,60.54,0,0,
1530072650,61.04,0,0,
1530072658,60.97,0,0,
1530072666,60.61,0,0,
1530072674,61.32,0,0,
1530072682,61.25,0,0,
1530072690,61.08,0,0,
1530072698,61.28,0,0,
1530072706,61.24,0,0,
1530072714,61.05,0,0,
1530072722,60.81,0,0,
1530072730,60.81,0,0,
1530072738,60.91,0,0,
1530072746,60.73,0,0,
1530072754,61.42,0,0,
1530072762,60.63,0,0,
1530072770,61.03,0,0,
1530072778,61.16,0,0,
1530072786,61.1,0,0,
1530072794,60.7,0,0,
1530072802,61.28,0,0,
1530072810,61.14,0,0,
1530072818,61.37,0,0,
1530072826,60.6,0,0,
1530072834,61.24,0,0,
1530072842,60.74,0,0,
1530072850,60.8,0,0,
1530072858,61.5,0,0,
1530072866,60.87,0,0,
1530072874,60.56,0,0,
1530072882,61.08,0,0,
1530072890,60.9,0,0,
1530072898,61.21,0,0,
1530072906,60.65,0,0,
1530072914,60.66,0,0,
1530072922,61.1,0,0,
1530072930,61.4,0,0,
1530072938,60.55,0,0,
1530072946,60.59,0,0,
1530072954,61.2,0,0,
1530072962,60.8,0,0,
1530072970,61.41,0,0,
1530072978,60.75,0,0,
1530072986,60.75,0,0,
1530072994,61.36,0,0,
1530073002,60.64,0,0,
1530073010,61,0,0,
1530073018,60.68,0,0,
1530073026,61.45,0,0,
1530073034,61.03,0,0,
1530073042,61.21,0,0,
1530073050,60.52,0,0,
1530073058,61.09,0,0,
1530073066,60.89,0,0,
1530073074,60.81,0,0,
1530073082,60.94,0,0,
1530073090,61.17,0,0,
1530073098,60.92,0,0,
1530073106,60.98,0,0,
1530073114,61.01,0,0,
1530073122,61.02,0,0,
1530073130,60.72,0,0,
1530073138,60.96,0,0,
1530073146,61.12,0,0,
1530073154,60.97,0,0,
1530073162,60.78,0,0,
1530073170,61.16,0,0,
1530073178,60.71,0,0,
1530073186,60.74,0,0,
1530073194,61.18,0,0,
1530073202,61.37,0,0,
1530073210,61.15,0,0,
1530073218,61.32,0,0,
1530073226,61.43,0,0,
1530073234,60.63,0,0,
1530073242,61.14,0,0,
1530073250,60.84,0,0,
1530073258,60.84,0,0,
1530073266,61.33,0,0,
1530073274,61.08,0,0,
1530073282,61.14,0,0,
1530073290,60.51,0,0,
1530073298,60.71,0,0,
1530073306,60.53,0,0,
1530073314,61.08,0,0,
1530073322,60.61,0,0,
1530073330,61.36,0,0,
1530073338,60.92,0,0,
1530073346,60.81,0,0,
1530073354,61.47,0,0,
1530073362,60.57,0,0,
1530073370,61.35,0,0,
1530073378,60.57,0,0,
1530073386,61.02,0,0,
1530073394,60.93,0,0,
1530073402,61.45,0,0,
1530073410,61.42,0,0,
1530073418,61.46,0,0,
1530073426,61.1,0,0,
1530073434,61.33,0,0,
1530073442,61.2,0,0,
1530073450,61.37,0,0,
1530073458,61.47,0,0,
1530073466,60.92,0,0,
1530073474,61.1,0,0,
1530073482,60.71,0,0,
1530073490,60.59,0,0,
1530073498,61.41,0,0,
1530073506,61.28,0,0,
1530073514,61.01,0,0,
1530073522,61.02,0,0,
1530073530,60.63,0,0,
1530073538,61.06,0,0,
1530073546,61.46,0,0,
1530073554,61.08,0,0,
1530073562,61.48,0,0,
1530073570,61.04,0,0,
1530073578,60.75,0,0,
1530073586,61.12,0,0,
1530073594,60.94,0,0,
1530073602,60.75,0,0,
1530073610,60.8,0,0,
1530073618,61.4,0,0,
1530073626,60.94,0,0,
1530073634,60.75,0,0,
1530073642,60.77,0,0,
1530073650,60.95,0,0,
1530073658,61.25,0,0,
1530073666,60.62,0,0,
1530073674,60.96,0,0,
1530073682,60.88,0,0,
1530073690,60.83,0,0,
1530073698,61.44,0,0,
1530073706,61.15,0,0,
1530073714,61.23,0,0,
1530073722,60.9,0,0,
1530073730,61.4,0,0,
1530073738,60.65,0,0,
1530073746,61.11,0,0,
1530073754,61.44,0,0,
1530073762,60.69,0,0,
1530073770,60.83,0,0,
1530073778,61.26,0,0,
1530073786,60.59,0,0,
1530073794,60.84,0,0,
1530073802,60.84,0,0,
1530073810,61.27,0,0,
1530073818,60.58,0,0,
1530073826,60.7,0,0,
1530073834,61.05,0,0,
1530073842,60.94,0,0,
1530073850,60.82,0,0,
1530073858,60.65,0,0,
1530073866,61.26,0,0,
1530073874,60.59,0,0,
1530073882,60.79,0,0,
1530073890,60.55,0,0,
1530073898,61.06,0,0,
1530073906,60.84,0,0,
1530073914,61.24,0,0,
1530073922,61.09,0,0,
1530073930,61.23,0,0,
1530073938,61.29,0,0,
1530073946,60.7,0,0,
1530073954,61.19,0,0,
1530073962,61.17,0,0,
1530073970,61.22,0,0,
1530073978,60.86,0,0,
1530073986,60.51,0,0,
1530073994,61.19,0,0,
1530074002,61.12,0,0,
1530074010,60.62,0,0,
1530074018,61.28,0,0,
1530074026,60.83,0,0,
1530074034,60.58,0,0,
1530074042,60.57,0,0,
1530074050,60.64,0,0,
1530074058,60.85,0,0,
1530074066,60.69,0,0,
1530074074,61.41,0,0,
1530074082,61.2,0,0,
1530074090,60.99,0,0,
1530074098,60.83,0,0,
1530074106,61.08,0,0,
1530074114,61.21,0,0,
1530074122,60.91,0,0,
1530074130,61.02,0,0,
1530074138,61.28,0,0,
1530074146,61.24,0,0,
1530074154,61.19,0,0,
1530074162,61.32,0,0,
1530074170,61.04,0,0,
1530074178,60.93,0,0,
1530074186,61.49,0,0,
1530074194,60.71,0,0,
1530074202,60.62,0,0,
1530074210,61.48,0,0,
1530074218,61.5,0,0,
1530074226,60.64,0,0,
1530074234,60.55,0,0,
1530074242,61.25,0,0,
1530074250,60.83,0,0,
1530074258,61.04,0,0,
1530074266,61.36,0,0,
1530074274,61.3,0,0,
1530074282,60.92,0,0,
1530074290,61.06,0,0,
1530074298,61.04,0,0,
1530074306,60.6,0,0,
1530074314,61.23,0,0,
1530074322,60.56,0,0,
1530074330,60.93,0,0,
1530074338,61.05,0,0,
1530074346,61.47,0,0,
1530074354,61.32,0,0,
1530074362,61.14,0,0,
1530074370,60.61,0,0,
1530074378,61.3,0,0,
1530074386,60.56,0,0,
1530074394,61,0,0,
1530074402,60.87,0,0,
1530074410,60.81,0,0,
1530074418,60.65,0,0,
1530074426,61.45,0,0,
1530074434,61.32,0,0,
1530074442,60.91,0,0,
1530074450,60.75,0,0,
1530074458,61.42,0,0,
1530074466,60.57,0,0,
1530074474,60.53,0,0,
1530074482,60.83,0,0,
1530074490,61.41,0,0,
1530074498,61.15,0,0,
1530074506,60.84,0,0,
1530074514,60.72,0,0,
1530074522,61.11,0,0,
1530074530,60.82,0,0,
1530074538,60.95,0,0,
1530074546,60.93,0,0,
1530074554,60.61,0,0,
1530074562,60.76,0,0,
1530074570,60.73,0,0,
1530074578,60.68,0,0,
1530074586,61.25,0,0,
1530074594,61.35,0,0,
1530074602,60.99,0,0,
1530074610,61.23,0,0,
1530074618,61,0,0,
1530074626,60.72,0,0,
1530074634,61.1,0,0,
1530074642,61.27,0,0,
1530074650,60.7,0,0,
1530074658,61.27,0,0,
1530074666,60.98,0,0,
1530074674,61.34,0,0,
1530074682,61.36,0,0,
1530074690,60.82,0,0,
1530074698,60.53,0,0,
1530074706,60.67,0,0,
1530074714,61.37,0,0,
1530074722,60.51,0,0,
1530074730,60.52,0,0,
1530074738,60.72,0,0,
1530074746,60.9,0,0,
1530074754,60.69,0,0,
1530074762,60.74,0,0,
1530074770,60.65,0,0,
1530074778,60.52,0,0,
1530074786,61.5,0,0,
1530074794,61.22,0,0,
1530074802,60.6,0,0,
1530074810,61.4,0,0,
1530074818,61.12,0,0,
1530074826,60.76,0,0,
1530074834,60.81,0,0,
1530074842,60.74,0,0,
1530074850,61.18,0,0,
1530074858,61.43,0,0,
1530074866,61.43,0,0,
1530074874,60.71,0,0,
1530074882,61.19,0,0,
1530074890,60.87,0,0,
1530074898,61.28,0,0,
1530074906,61.15,0,0,
1530074914,60.9,0,0,
1530074922,61.11,0,0,
1530074930,60.98,0,0,
1530074938,61.13,0,0,
1530074946,60.91,0,0,
1530074954,61.41,0,0,
1530074962,61.07,0,0,
1530074970,60.69,0,0,
1530074978,60.97,0,0,
1530074986,60.97,0,0,
1530074994,61.02,0,0,
1530075002,61.26,0,0,
1530075010,60.6,0,0,
1530075018,61.29,0,0,
1530075026,61.32,0,0,
1530075034,61.12,0,0,
1530075042,60.61,0,0,
1530075050,61.27,0,0,
1530075058,60.67,0,0,
1530075066,60.51,0,0,
1530075074,60.96,0,0,
1530075082,61.49,0,0,
1530075090,60.5,0,0,
1530075098,60.67,0,0,
1530075106,60.62,0,0,
1530075114,61.02,0,0,
1530075122,60.59,0,0,
1530075130,60.52,0,0,
1530075138,61.16,0,0,
1530075146,61.05,0,0,
1530075154,61.05,0,0,
1530075162,61.04,0,0,
1530075170,60.61,0,0,
1530075178,60.76,0,0,
1530075186,60.59,0,0,
1530075194,60.89,0,0,
1530075202,61.1,0,0,
1530075210,61.29,0,0,
1530075218,61.1,0,0,
1530075226,61.09,0,0,
1530075234,61.13,0,0,
1530075242,61.28,0,0,
1530075250,61.26,0,0,
1530075258,61.49,0,0,
1530075266,60.97,0,0,
1530075274,60.96,0,0,
1530075282,60.7,0,0,
1530075290,61.04,0,0,
1530075298,61.12,0,0,
1530075306,61.47,0,0,
1530075314,61.33,0,0,
1530075322,60.51,0,0,
1530075330,61.24,0,0,
1530075338,60.94,0,0,
1530075346,60.89,0,0,
1530075354,61.36,0,0,
1530075362,61.14,0,0,
1530075370,61.48,0,0,
1530075378,61.37,0,0,
1530075386,61.16,0,0,
1530075394,60.72,0,0,
1530075402,61.09,0,0,
1530075410,61.33,0,0,
1530075418,61.16,0,0,
1530075426,61.21,0,0,
1530075434,60.99,0,0,
1530075442,60.85,0,0,
1530075450,61,0,0,
1530075458,60.7,0,0,
1530075466,60.84,0,0,
1530075474,61.35,0,0,
1530075482,60.6,0,0,
1530075490,60.52,0,0,
1530075498,60.67,0,0,
1530075506,60.82,0,0,
1530075514,60.8,0,0,
1530075522,61.32,0,0,
1530075530,61.25,0,0,
1530075538,60.83,0,0,
1530075546,61.35,0,0,
1530075554,60.56,0,0,
1530075562,61.05,0,0,
1530075570,61.2,0,0,
1530075578,61.04,0,0,
1530075586,61.15,0,0,
1530075594,60.74,0,0,
1530075602,60.84,0,0,
1530075610,61.46,0,0,
1530075618,61.05,0,0,
1530075626,60.67,0,0,
1530075634,60.61,0,0,
1530075642,60.56,0,0,
1530075650,61.12,0,0,
1530075658,60.61,0,0,
1530075666,60.82,0,0,
1530075674,61.15,0,0,
1530075682,61.14,0,0,
1530075690,60.67,0,0,
1530075698,60.97,0,0,
1530075706,60.52,0,0,
1530075714,60.9,0,0,
1530075722,60.99,0,0,
1530075730,61.07,0,0,
1530075738,61.38,0,0,
1530075746,60.91,0,0,
1530075754,60.81,0,0,
1530075762,61.05,0,0,
1530075770,61.45,0,0,
1530075778,60.68,0,0,
1530075786,60.53,0,0,
1530075794,60.91,0,0,
1530075802,61.31,0,0,
1530075810,61.25,0,0,
1530075818,60.66,0,0,
1530075826,60.82,0,0,
1530075834,61.46,0,0,
1530075842,60.99,0,0,
1530075850,60.66,0,0,
1530075858,60.55,0,0,
1530075866,61.07,0,0,
1530075874,60.72,0,0,
1530075882,60.78,0,0,
1530075890,61.24,0,0,
1530075898,61.49,0,0,
1530075906,60.74,0,0,
1530075914,60.81,0,0,
1530075922,60.94,0,0,
1530075930,61.39,0,0,
1530075938,61.01,0,0,
1530075946,61.06,0,0,
1530075954,60.63,0,0,
1530075962,60.88,0,0,
1530075970,61.29,0,0,
1530075978,61.42,0,0,
1530075986,60.53,0,0,
1530075994,60.85,0,0,
1530076002,60.63,0,0,
1530076010,61.13,0,0,
1530076018,61.33,0,0,
1530076026,61.12,0,0,
1530076034,61.3,0,0,
1530076042,60.91,0,0,
1530076050,61.07,0,0,
1530076058,60.66,0,0,
1530076066,60.72,0,0,
1530076074,61.15,0,0,
1530076082,61.36,0,0,
1530076090,61.08,0,0,
1530076098,60.59,0,0,
1530076106,60.84,0,0,
1530076114,60.74,0,0,
1530076122,60.79,0,0,
1530076130,60.8,0,0,
1530076138,60.57,0,0,
1530076146,61.23,0,0,
1530076154,60.7,0,0,
1530076162,61.19,0,0,
1530076170,61.33,0,0,
1530076178,60.98,0,0,
1530076186,61.02,0,0,
1530076194,61.4,0,0,
